date,value
Tue Mar 13 2018 17:54:46 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:47 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:47 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:48 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:48 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:49 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:49 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:50 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:50 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:51 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:51 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:52 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:52 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:53 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:53 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:54 GMT-0500 (EST),478
Tue Mar 13 2018 17:54:54 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:55 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:55 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:56 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:56 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:57 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:57 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:58 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:58 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:59 GMT-0500 (EST),477
Tue Mar 13 2018 17:54:59 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:00 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:00 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:01 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:03 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:01 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:02 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:02 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:03 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:04 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:04 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:05 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:05 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:06 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:08 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:06 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:07 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:07 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:08 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:09 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:09 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:10 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:10 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:11 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:13 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:11 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:12 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:12 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:13 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:14 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:14 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:15 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:15 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:16 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:18 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:16 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:17 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:17 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:18 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:19 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:19 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:20 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:20 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:21 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:21 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:22 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:22 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:23 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:23 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:24 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:24 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:25 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:25 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:26 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:26 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:27 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:27 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:28 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:28 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:30 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:29 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:29 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:30 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:31 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:31 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:32 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:32 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:33 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:33 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:35 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:34 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:34 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:35 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:36 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:36 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:37 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:37 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:38 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:38 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:40 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:39 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:39 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:40 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:41 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:41 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:42 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:42 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:43 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:43 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:45 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:44 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:44 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:45 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:46 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:46 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:47 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:47 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:48 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:48 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:49 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:49 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:50 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:50 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:51 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:51 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:52 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:52 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:53 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:53 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:54 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:54 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:55 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:55 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:56 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:56 GMT-0500 (EST),478
Tue Mar 13 2018 17:55:57 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:57 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:58 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:58 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:59 GMT-0500 (EST),477
Tue Mar 13 2018 17:55:59 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:00 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:00 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:01 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:01 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:02 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:02 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:03 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:03 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:04 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:04 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:05 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:05 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:06 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:06 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:08 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:07 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:07 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:08 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:09 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:09 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:10 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:10 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:11 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:11 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:13 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:12 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:12 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:13 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:14 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:14 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:15 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:15 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:16 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:16 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:17 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:17 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:18 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:18 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:19 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:19 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:20 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:20 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:21 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:21 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:22 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:22 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:23 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:23 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:24 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:24 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:25 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:25 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:26 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:26 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:27 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:27 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:28 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:28 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:29 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:29 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:30 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:30 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:31 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:31 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:32 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:32 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:33 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:33 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:35 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:34 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:34 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:35 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:36 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:36 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:37 GMT-0500 (EST),478
Tue Mar 13 2018 17:56:37 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:38 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:38 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:39 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:40 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:39 GMT-0500 (EST),478
Tue Mar 13 2018 17:56:40 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:41 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:41 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:42 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:42 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:43 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:43 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:44 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:44 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:45 GMT-0500 (EST),478
Tue Mar 13 2018 17:56:45 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:46 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:46 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:47 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:47 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:48 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:48 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:49 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:49 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:50 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:50 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:51 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:51 GMT-0500 (EST),478
Tue Mar 13 2018 17:56:52 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:52 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:53 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:53 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:54 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:54 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:55 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:55 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:56 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:58 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:56 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:57 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:57 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:58 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:59 GMT-0500 (EST),477
Tue Mar 13 2018 17:56:59 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:00 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:00 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:01 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:03 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:01 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:02 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:02 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:03 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:04 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:04 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:05 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:05 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:06 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:08 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:06 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:07 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:07 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:08 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:09 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:09 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:10 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:10 GMT-0500 (EST),478
Tue Mar 13 2018 17:57:11 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:13 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:11 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:12 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:12 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:13 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:14 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:14 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:15 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:15 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:16 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:18 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:16 GMT-0500 (EST),478
Tue Mar 13 2018 17:57:17 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:17 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:18 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:19 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:19 GMT-0500 (EST),478
Tue Mar 13 2018 17:57:20 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:20 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:21 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:21 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:22 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:22 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:23 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:23 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:24 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:24 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:25 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:25 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:26 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:26 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:27 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:27 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:28 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:28 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:29 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:29 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:30 GMT-0500 (EST),478
Tue Mar 13 2018 17:57:30 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:31 GMT-0500 (EST),478
Tue Mar 13 2018 17:57:31 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:32 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:32 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:33 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:33 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:34 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:34 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:35 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:35 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:36 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:36 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:37 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:37 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:38 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:38 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:40 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:39 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:39 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:40 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:41 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:41 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:42 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:42 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:43 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:43 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:45 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:44 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:44 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:45 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:46 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:46 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:47 GMT-0500 (EST),478
Tue Mar 13 2018 17:57:47 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:48 GMT-0500 (EST),478
Tue Mar 13 2018 17:57:48 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:50 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:49 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:49 GMT-0500 (EST),478
Tue Mar 13 2018 17:57:50 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:51 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:51 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:52 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:52 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:53 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:53 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:54 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:54 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:55 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:55 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:56 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:56 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:57 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:57 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:58 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:58 GMT-0500 (EST),477
Tue Mar 13 2018 17:57:59 GMT-0500 (EST),478
Tue Mar 13 2018 17:57:59 GMT-0500 (EST),478
Tue Mar 13 2018 17:58:00 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:00 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:01 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:01 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:02 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:02 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:03 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:03 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:04 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:04 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:05 GMT-0500 (EST),478
Tue Mar 13 2018 17:58:05 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:06 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:06 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:07 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:07 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:08 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:08 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:09 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:09 GMT-0500 (EST),478
Tue Mar 13 2018 17:58:10 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:10 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:11 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:13 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:11 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:12 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:12 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:13 GMT-0500 (EST),478
Tue Mar 13 2018 17:58:14 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:14 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:15 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:15 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:16 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:16 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:18 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:17 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:17 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:18 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:19 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:19 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:20 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:20 GMT-0500 (EST),478
Tue Mar 13 2018 17:58:21 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:21 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:22 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:22 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:23 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:23 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:24 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:24 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:25 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:25 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:26 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:26 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:27 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:27 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:28 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:28 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:29 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:29 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:30 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:30 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:31 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:31 GMT-0500 (EST),477
